	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
3143	1277405	CHEMBL1947877	Inhibition of human ERG	Homo sapiens			=	1.1	uM	1100	nM	IC50		IC50		=	5.96	InChI=1S/C32H36FN3O3/c1-4-36(5-2)31(37)26-13-11-24(12-14-26)30(27-7-6-8-29(21-27)34-32(38)39-3)25-17-19-35(20-18-25)22-23-9-15-28(33)16-10-23/h6-16,21H,4-5,17-20,22H2,1-3H3,(H,34,38)	CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)OC)c4
2609	1172373	CHEMBL1827211	Inhibition of human ERG	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C27H34N6O3/c34-26(28-19-27(11-3-4-12-27)33-15-17-35-18-16-33)32-13-9-21(10-14-32)25-30-24(31-36-25)23-8-7-20-5-1-2-6-22(20)29-23/h1-2,5-8,21H,3-4,9-19H2,(H,28,34)	O=C(NCC1(CCCC1)N2CCOCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5
5686	1832388	CHEMBL3404543	Inhibition of human ERG by MK499 binding assay	Homo sapiens			>	60	uM	60000	nM	IC50		IC50		>		InChI=1S/C26H25ClFN5O5/c27-15-7-17-21-20(16(28)9-29-17)26(36,12-33(21)23(15)35)11-25-5-3-24(4-6-25,13-38-25)30-8-14-1-2-18-22(31-14)32-19(34)10-37-18/h1-2,7,9,30,36H,3-6,8,10-13H2,(H,31,32,34)	OC1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C(=Cc7ncc(F)c1c67)Cl
5586	1783596	CHEMBL3365826	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes incubated for 90 mins by beta-counting method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C27H44N4O5.ClH/c1-6-18-13-29-24(12-23(18)36-8-3)31(20-9-10-20)27(34)22-15-28-14-21(25(22)32)26(33)30-19(11-17(4)5)16-35-7-2;/h12-13,17,19-22,25,28,32H,6-11,14-16H2,1-5H3,(H,30,33);1H/t19-,21-,22+,25-;/m1./s1	Cl.CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@@H]([C@@H]1O)C(=O)N(C2CC2)c3cc(OCC)c(CC)cn3
1052	548840	CHEMBL1027667	Inhibition of human ERG channel	Homo sapiens			=	0.0181	uM	18.1	nM	IC50		IC50		=	7.74	InChI=1S/C21H27N3O3S.2ClH/c1-16-4-3-5-19(22-16)12-15-24-13-10-18(11-14-24)21(25)17-6-8-20(9-7-17)23-28(2,26)27;;/h3-9,18,23H,10-15H2,1-2H3;2*1H	Cl.Cl.Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1
3091	1272922	CHEMBL1938199	Inhibition of human Erg by whole cell patch clamp electrophysiology	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C20H23N3O/c1-14-7-8-16(11-15(14)2)13-23-18-6-4-3-5-17(18)22-20(23)19-12-21-9-10-24-19/h3-8,11,19,21H,9-10,12-13H2,1-2H3	Cc1ccc(Cn2c(nc3ccccc23)C4CNCCO4)cc1C
3062	1268121	CHEMBL1931724	Displacement of [3H]dofetilide from human ERG by liquid scintillation counting	Homo sapiens			=	7.9	uM	7900	nM	IC50		IC50		=	5.10	InChI=1S/C24H28FN5O4/c1-32-23-3-2-19-24(29-23)16(17(25)12-28-19)4-6-30-7-5-18(20(31)14-30)27-11-15-10-21-22(13-26-15)34-9-8-33-21/h2-3,10,12-13,18,20,27,31H,4-9,11,14H2,1H3/t18-,20+/m0/s1	COc1ccc2ncc(F)c(CCN3CC[C@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2n1
6092	1948407	CHEMBL3583383	Inhibition of MK499 binding to human ERG	Homo sapiens			=	5.5	uM	5500	nM	IC50		IC50		=	5.26	InChI=1S/C30H28FN9O2/c1-2-39-16-18(12-34-39)30(28-38-40(29(41)42-28)15-17-7-8-17)26-21(20-5-3-4-6-22(20)35-26)11-24(37-30)27-33-14-25(36-27)23-10-9-19(31)13-32-23/h3-6,9-10,12-14,16-17,24,35,37H,2,7-8,11,15H2,1H3,(H,33,36)/t24-,30-/m1/s1	CCn1cc(cn1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)C7=NN(CC8CC8)C(=O)O7
5278	1731681	CHEMBL3243551	Inhibition of human ERG by FLIPR assay	Homo sapiens			>	80	uM	80000	nM	IC50		IC50		>		InChI=1S/C26H42N4O4S/c1-17(2)29(6)19-11-12-22(18(15-19)16-35(7,33)34)30-14-13-21(25(30)32)28-24(31)20-9-8-10-23(27-20)26(3,4)5/h8-10,17-19,21-22H,11-16H2,1-7H3,(H,28,31)/t18-,19+,21-,22-/m0/s1	CC(C)N(C)[C@@H]1CC[C@@H]([C@H](CS(=O)(=O)C)C1)N2CC[C@H](NC(=O)c3cccc(n3)C(C)(C)C)C2=O
5366	1760911	CHEMBL3294033	Inhibition of human ERG by patch clamp electrophysiological analysis	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C23H24F2N6O3/c24-14-9-19-18(26-10-14)2-4-22(33)31(19)8-7-30-6-5-17(16(25)12-30)27-11-15-1-3-20-23(28-15)29-21(32)13-34-20/h1-4,9-10,16-17,27H,5-8,11-13H2,(H,28,29,32)/t16-,17+/m1/s1	F[C@@H]1CN(CCN2C(=O)C=Cc3ncc(F)cc23)CC[C@@H]1NCc4ccc5OCC(=O)Nc5n4
5978	1843305	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens			>	60	uM	60000	nM	IC50		IC50		>		InChI=1S/C27H30FN5O4/c1-32-10-11-36-20-4-2-17(31-24(20)32)12-30-25-6-8-26(9-7-25,37-16-25)14-27(35)15-33-21(34)5-3-19-23(33)22(27)18(28)13-29-19/h2-5,13,30,35H,6-12,14-16H2,1H3/t25?,26?,27-/m0/s1	CN1CCOc2ccc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)nc12
2967	1178685	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	3.1	uM	3100	nM	IC50		IC50		=	5.51	InChI=1S/C26H36F3N5O/c1-33-23-12-9-19(26(27,28)29)13-22(23)25(32-33)30-14-24(35)31-20-15-34(16-20)21-10-7-18(8-11-21)17-5-3-2-4-6-17/h9,12-13,17-18,20-21H,2-8,10-11,14-16H2,1H3,(H,30,32)(H,31,35)/t18-,21+	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C4CCCCC4)c5cc(ccc15)C(F)(F)F
4807	1579497	CHEMBL2424465	Inhibition of human ERG channel by electrophysiological method	Homo sapiens			=	4.43	uM	4430	nM	IC50		IC50		=	5.35	InChI=1S/C19H19FN4O/c1-24-11-16(19(23-24)13-2-4-15(20)5-3-13)14-6-7-21-17(10-14)18-12-25-9-8-22-18/h2-7,10-11,18,22H,8-9,12H2,1H3	Cn1cc(c2ccnc(c2)C3COCCN3)c(n1)c4ccc(F)cc4
4515	1527665	CHEMBL2344015	Inhibition of human ERG expressed in CHO cells by IONWORKS assay	Homo sapiens		CHO	>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C20H30Cl2N4O3/c1-19(2,3)25-18(28)23-6-9-26-7-4-20(29,5-8-26)13-24-17(27)14-10-15(21)12-16(22)11-14/h10-12,29H,4-9,13H2,1-3H3,(H,24,27)(H2,23,25,28)	CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
6843	2076822	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C25H28N4O5/c1-31-20-9-5-19(6-10-20)23-26-27-24(34-23)25(30)29-16-22(17-29)33-21-7-3-18(4-8-21)15-28-11-2-13-32-14-12-28/h3-10,22H,2,11-17H2,1H3	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCOCC5)cc4
5982	1843313	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens			=	0.008	uM	8	nM	IC50		IC50		=	8.10	InChI=1S/C27H26F3N3O3/c28-18-3-4-19(29)17(12-18)2-1-11-32-25-7-9-26(10-8-25,36-16-25)14-27(35)15-33-22(34)6-5-21-24(33)23(27)20(30)13-31-21/h1-6,12-13,32,35H,7-11,14-16H2/b2-1+/t25?,26?,27-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56
3659	1349126	CHEMBL2044730	Inhibition of human ERG	Homo sapiens			=	0.1	uM	100	nM	IC50		IC50		=	7.00	InChI=1S/C22H20F3N3O3/c23-22(24,25)16-4-6-17(7-5-16)27-11-9-26(10-12-27)14-15-13-18(21(30)31)20(29)28-8-2-1-3-19(15)28/h1-8,13H,9-12,14H2,(H,30,31)	OC(=O)C1=CC(=C2C=CC=CN2C1=O)CN3CCN(CC3)c4ccc(cc4)C(F)(F)F
6958	2085964	CHEMBL3807664	Inhibition of human ERG	Homo sapiens			=	0.6	uM	600	nM	IC50		IC50		=	6.22	InChI=1S/C21H22F3N5/c1-11-4-21-26-8-12-9-28(10-20(12)29(21)27-11)13-2-3-14(19(25)5-13)15-6-17(23)18(24)7-16(15)22/h4,6-8,13-14,19H,2-3,5,9-10,25H2,1H3/t13-,14+,19-/m0/s1	Cc1cc2ncc3CN(Cc3n2n1)[C@H]4CC[C@@H]([C@@H](N)C4)c5cc(F)c(F)cc5F
2806	632017	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	16800	nM	16800	nM	IC50		IC50		=	4.78	InChI=1S/C27H28F3N5/c1-17-13-22(27(28,29)30)15-26(32-17)35-19(3)23(16-31-35)25-9-7-21-14-20(6-8-24(21)33-25)10-12-34-11-4-5-18(34)2/h6-9,13-16,18H,4-5,10-12H2,1-3H3/t18-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5cc(cc(C)n5)C(F)(F)F
6825	2076792	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	11	uM	11000	nM	IC50		IC50		=	4.96	InChI=1S/C26H30N4O4/c1-32-21-10-6-20(7-11-21)24-27-28-25(34-24)26(31)30-16-12-23(13-17-30)33-22-8-4-19(5-9-22)18-29-14-2-3-15-29/h4-11,23H,2-3,12-18H2,1H3	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4
5149	1624329	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C22H37N3O2/c26-21(25-13-11-24(12-14-25)18-3-1-2-4-18)20-17-22(20)7-9-23(10-8-22)19-5-15-27-16-6-19/h18-20H,1-17H2	O=C(C1CC12CCN(CC2)C3CCOCC3)N4CCN(CC4)C5CCCC5
1565	600358	CHEMBL1074124	Inhibition of human ERG by patch clamp study	Homo sapiens			=	4330	nM	4330	nM	IC50		IC50		=	5.36	InChI=1S/C20H22F4N4O/c1-27-10-18(26-11-27)19(29)28(15-5-13-7-25-8-14(13)6-15)9-12-2-3-17(21)16(4-12)20(22,23)24/h2-4,10-11,13-15,25H,5-9H2,1H3/t13-,14+,15-	Cn1cnc(c1)C(=O)N(Cc2ccc(F)c(c2)C(F)(F)F)[C@H]3C[C@H]4CNC[C@H]4C3
6247	1958062	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	24.4	uM	24400	nM	IC50		IC50		=	4.61	InChI=1S/C29H33FN6O5/c30-19-12-32-21-2-4-25(40-14-23-20(31)13-38-23)36-26(21)18(19)5-6-29-9-7-28(8-10-29,16-41-29)33-11-17-1-3-22-27(34-17)35-24(37)15-39-22/h1-4,12,20,23,33H,5-11,13-16,31H2,(H,34,35,37)/t20-,23+,28?,29?/m0/s1	N[C@H]1CO[C@@H]1COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2
835	499713	CHEMBL939877	Binding affinity to human ERG	Homo sapiens			=	3.5	uM	3500	nM	IC50		IC50		=	5.46	InChI=1S/C21H26N2O3/c1-21(2,12-16-8-10-19(25-3)11-9-16)23-14-18(24)15-26-20-7-5-4-6-17(20)13-22/h4-11,18,23-24H,12,14-15H2,1-3H3	COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1
6905	2081171	CHEMBL3797009	Displacement of [35S]-MK499 from human ERG expressed in HEK293 cells	Homo sapiens			=	6.5	uM	6500	nM	IC50		IC50		=	5.19	InChI=1S/C24H25N5O4/c30-22(14-17-1-4-20(5-2-17)29-16-25-26-27-29)28-11-9-24(32,10-12-28)8-7-18-3-6-21-19(13-18)15-33-23(21)31/h1-6,13,16,32H,7-12,14-15H2	OC1(CCc2ccc3C(=O)OCc3c2)CCN(CC1)C(=O)Cc4ccc(cc4)n5cnnn5
4974	1608347	CHEMBL3096732	Displacement of [3H]astemizole from human ERG channel expressed in HEK293 cell membrane after 1 hr by scintillation counting analysis	Homo sapiens			=	123	nM	123	nM	IC50		IC50		=	6.91	InChI=1S/C20H34ClN/c1-3-5-6-7-10-17-22(4-2)18-11-8-9-12-19-13-15-20(21)16-14-19/h13-16H,3-12,17-18H2,1-2H3	CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1
1213	563946	CHEMBL1055593	Displacement of [35S]MK499 from human ERG channel in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C18H24N6OS/c1-13-14(2)23(3)18(21-13)26-12-15-10-16(24-6-8-25-9-7-24)11-17(22-15)20-5-4-19/h10-11H,5-9,12H2,1-3H3,(H,20,22)	Cc1nc(SCc2cc(cc(NCC#N)n2)N3CCOCC3)n(C)c1C
2413	1161838	CHEMBL1803471	Inhibition of human ERG expressed in CHO cells by Q-patch assay	Homo sapiens		CHO	=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C23H26FN5O/c1-15-4-10-18(11-5-15)26-21-20(16-6-8-17(24)9-7-16)27-19-14-28(12-13-29(19)21)22(30)23(2,3)25/h4-11,26H,12-14,25H2,1-3H3	Cc1ccc(Nc2c(nc3CN(CCn23)C(=O)C(C)(C)N)c4ccc(F)cc4)cc1
2988	1249703	CHEMBL1913194	Inhibition of human ERG	Homo sapiens			>	80	uM	80000	nM	IC50		IC50		>		InChI=1S/C17H15Cl2N3O3/c1-8-11(5-20)15(10-3-2-9(18)4-13(10)19)12-6-22(7-14(23)24)17(25)16(12)21-8/h2-4H,5-7,20H2,1H3,(H,23,24)	Cc1nc2C(=O)N(CC(=O)O)Cc2c(c1CN)c3ccc(Cl)cc3Cl
1640	620007	CHEMBL1106982	Inhibition of human ERG expressed in HEK cells assessed as blockade of potassium tail current by standard patch clamp analysis	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C19H21FN2S/c1-13(15-8-6-10-18(20)21-15)19-14-7-4-5-9-16(14)23-17(19)11-12-22(2)3/h4-10,13H,11-12H2,1-3H3	CC(c1cccc(F)n1)c2c(CCN(C)C)sc3ccccc23
2898	1180315	CHEMBL1839504	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	0.29	uM	290	nM	IC50		IC50		=	6.54	InChI=1S/C23H23Cl2F3N2O3/c1-33-21(32)22(14-29-20(31)16-10-18(24)12-19(25)11-16)6-8-30(9-7-22)13-15-2-4-17(5-3-15)23(26,27)28/h2-5,10-12H,6-9,13-14H2,1H3,(H,29,31)	COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc3ccc(cc3)C(F)(F)F)CC1
1971	690404	CHEMBL1225864	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C22H26N2O/c23-22(25)19-8-4-7-17(12-19)11-18-13-20-9-10-21(14-18)24(20)15-16-5-2-1-3-6-16/h1-8,12,18,20-21H,9-11,13-15H2,(H2,23,25)/t18-,20+,21-	NC(=O)c1cccc(C[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
5769	1839222	CHEMBL3419930	Inhibition of human ERG by GLP study	Homo sapiens			=	5	uM	5000	nM	IC50		IC50		=	5.30	InChI=1S/C18H22N8O/c19-11-5-1-2-6-12(11)23-18-24-17(15(16(20)27)25-26-18)22-13-7-3-4-10-8-9-21-14(10)13/h3-4,7-9,11-12,21H,1-2,5-6,19H2,(H2,20,27)(H2,22,23,24,26)/t11-,12+/m0/s1	N[C@H]1CCCC[C@H]1Nc2nnc(C(=O)N)c(Nc3cccc4cc[nH]c34)n2
5429	1822157	CHEMBL3383394	Inhibition of human ERG by patch clamp based electrophysiology method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C21H22F4N6O3S/c1-13-10-30(20-29-28-18(34-20)21(23,24)25)5-6-31(13)19-26-8-16(9-27-19)33-11-15-4-3-14(7-17(15)22)12-35(2)32/h3-4,7-9,13H,5-6,10-12H2,1-2H3/t13-,35?/m1/s1	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(C[S+](C)[O-])cc3F)cn2)c4oc(nn4)C(F)(F)F
361	399198	CHEMBL899624	Displacement of [3H]dofetilide from human HERG expressed in HEK293 cells	Homo sapiens		HEK293	>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C20H24N2O2/c23-19-10-6-17(7-11-19)16-4-8-18(9-5-16)22-20(24)12-3-15-2-1-13-21-14-15/h1-2,6-7,10-11,13-14,16,18,23H,3-5,8-9,12H2,(H,22,24)/t16-,18-	Oc1ccc(cc1)[C@@H]2CC[C@H](CC2)NC(=O)CCc3cccnc3
5521	1281325	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			<	1	uM	1000	nM	IC50		IC50		<		InChI=1S/C20H22F3N5O/c1-27-9-7-14(8-10-27)12-24-18-5-6-19-25-13-17(28(19)26-18)15-3-2-4-16(11-15)29-20(21,22)23/h2-6,11,13-14H,7-10,12H2,1H3,(H,24,26)	CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1
6304	1960505	CHEMBL3611641	Binding affinity to human ERG expressed in HEK cells by MK-499 radioligand displacement assay	Homo sapiens			=	0.53	uM	530	nM	IC50		IC50		=	6.28	InChI=1S/C25H21BrF4N6O2/c1-14-10-34(13-31-14)20-6-3-15(9-22(20)38-2)18-11-36(33-32-18)21-7-4-16-19(8-5-17(26)23(16)27)35(24(21)37)12-25(28,29)30/h3,5-6,8-11,13,21H,4,7,12H2,1-2H3	COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5c(F)c(Br)ccc5N(CC(F)(F)F)C4=O
1185	566504	CHEMBL1023476	Inhibition human ERG expressed in HEK293 cells assessed as blockade of membrane current by patch clamp method	Homo sapiens		HEK293	=	65600	nM	65600	nM	IC50		IC50		=	4.18	InChI=1S/C18H23ClN4O/c1-22-11-17(21-12-22)18(24)23(16-7-5-15(20)6-8-16)10-13-3-2-4-14(19)9-13/h2-4,9,11-12,15-16H,5-8,10,20H2,1H3/t15-,16+	Cn1cnc(c1)C(=O)N(Cc2cccc(Cl)c2)[C@@H]3CC[C@H](N)CC3
4375	1520678	CHEMBL2328742	Inhibition of human ERG	Homo sapiens			=	29	uM	29000	nM	IC50		IC50		=	4.54	InChI=1S/C13H17N3S/c1-2-16-5-3-9-7-11-12(17-13(14)15-11)8-10(9)4-6-16/h7-8H,2-6H2,1H3,(H2,14,15)	CCN1CCc2cc3nc(N)sc3cc2CC1
1303	562659	CHEMBL1059781	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells overexpressing Ikr channel protein	Homo sapiens		HEK293	=	3200	nM	3200	nM	IC50		IC50		=	5.50	InChI=1S/C19H26ClN3/c1-13(2)23-18(12-21-17-6-4-5-7-17)22-14(3)19(23)15-8-10-16(20)11-9-15/h8-11,13,17,21H,4-7,12H2,1-3H3	CC(C)n1c(CNC2CCCC2)nc(C)c1c3ccc(Cl)cc3
2390	1149233	CHEMBL1786160	Displacement of labeled dofetilide from human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C22H34F3N5O3S/c1-14(2)21(6-4-15(12-21)26-16-5-11-33-13-17(16)32-3)19(31)29-7-9-30(10-8-29)20-27-18(28-34-20)22(23,24)25/h14-17,26H,4-13H2,1-3H3/t15-,16+,17-,21+/m1/s1	CO[C@@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4nc(ns4)C(F)(F)F
1717	620452	CHEMBL1111711	Inhibition of human ERG expressed in CHO cells by automated patch clamp electrophysiology assay	Homo sapiens		CHO	=	29300	nM	29300	nM	IC50		IC50		=	4.53	InChI=1S/C23H25N3O2/c27-23(25-28)12-11-17-7-9-18(10-8-17)15-26-13-3-4-19(16-26)21-14-24-22-6-2-1-5-20(21)22/h1-2,5-12,14,19,24,28H,3-4,13,15-16H2,(H,25,27)/b12-11+	ONC(=O)\C=C\c1ccc(CN2CCCC(C2)c3c[nH]c4ccccc34)cc1
5182	1727532	CHEMBL3226599	Displacement of [3H]dofetilide from human ERG expressed in CHO cells after 30 mins by FluxOR thallium assay	Homo sapiens			=	0.107	uM	107	nM	IC50		IC50		=	6.97	InChI=1S/C22H21F3N6O/c1-30-5-7-31(8-6-30)16-11-17-19(9-15(22(23,24)25)10-20(17)27-13-16)26-12-14-3-2-4-18-21(14)29-32-28-18/h2-4,9-11,13,26H,5-8,12H2,1H3	CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc5nonc45)c3c2)C(F)(F)F
3276	1331894	CHEMBL2014817	Binding affinity to human ERG	Homo sapiens			=	4.2	uM	4200	nM	IC50		IC50		=	5.38	InChI=1S/C23H26F4N2O3S/c1-28(22(30)13-16-5-9-19(10-6-16)33(2,31)32)21-11-12-29(15-20(21)24)14-17-3-7-18(8-4-17)23(25,26)27/h3-10,20-21H,11-15H2,1-2H3/t20-,21+/m0/s1	CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)S(=O)(=O)C
4351	1518679	CHEMBL2327767	Inhibition of human hERG by automated patch clamp assay	Homo sapiens			=	49.5	uM	49500	nM	IC50		IC50		=	4.31	InChI=1S/C19H19FN6O2/c20-17-11-15(1-2-18(17)24-8-4-14(3-6-21)5-9-24)26-13-16(28-19(26)27)12-25-10-7-22-23-25/h1-3,7,10-11,16H,4-5,8-9,12-13H2/t16-/m0/s1	Fc1cc(ccc1N2CCC(=CC#N)CC2)N3C[C@H](Cn4ccnn4)OC3=O
3771	1281714	CHEMBL2091208	Inhibition of human ERG expressed in HEK293 cells after 240 secs by patch clamp assay	Homo sapiens		HEK293	=	8.9	uM	8900	nM	IC50		IC50		=	5.05	InChI=1S/C15H20N2O/c1-11(15-16-8-9-17-15)18-14-5-3-2-4-13(14)10-12-6-7-12/h2-5,11-12H,6-10H2,1H3,(H,16,17)	CC(Oc1ccccc1CC2CC2)C3=NCCN3
5390	1761327	CHEMBL3296306	Inhibition of human ERG by medium-throughput electrophysiology	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C19H20ClN5O2/c1-24-18(20)14(11-21-24)19(27)25-8-6-12(7-9-25)22-16-10-17(26)23-15-5-3-2-4-13(15)16/h2-5,10-12H,6-9H2,1H3,(H2,22,23,26)	Cn1ncc(C(=O)N2CCC(CC2)NC3=CC(=O)Nc4ccccc34)c1Cl
4254	1512823	CHEMBL2318190	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C26H37F3N4O3/c1-32(2)20-10-17-9-19(31-22-5-7-36-15-23(22)35-3)11-25(17,12-20)24(34)33-6-4-21-16(14-33)8-18(13-30-21)26(27,28)29/h8,13,17,19-20,22-23,31H,4-7,9-12,14-15H2,1-3H3/t17-,19+,20+,22?,23?,25-/m0/s1	COC1COCCC1N[C@@H]2C[C@H]3C[C@H](C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)N(C)C
1611	617935	CHEMBL1112305	Inhibition of human ERG	Homo sapiens			=	52400	nM	52400	nM	IC50		IC50		=	4.28	InChI=1S/C16H23ClN2O/c1-11(2)10-19(13-7-8-18-9-13)16(20)14-5-4-6-15(17)12(14)3/h4-6,11,13,18H,7-10H2,1-3H3/t13-/m0/s1	CC(C)CN([C@H]1CCNC1)C(=O)c2cccc(Cl)c2C
1037	364141	CHEMBL1027667	Inhibition of human ERG channel	Homo sapiens			=	0.0546	uM	54.6	nM	IC50		IC50		=	7.26	InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)	Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5
4487	1520166	CHEMBL2330875	Inhibition of human ERG expressed in CHO cells by ionworks assay	Homo sapiens		CHO	=	6495	nM	6495	nM	IC50		IC50		=	5.19	InChI=1S/C21H25ClN6O/c1-2-17(14-3-5-15(22)6-4-14)27-20(29)21(23)8-11-28(12-9-21)19-16-7-10-24-18(16)25-13-26-19/h3-7,10,13,17H,2,8-9,11-12,23H2,1H3,(H,27,29)(H,24,25,26)	CCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
6678	2062436	CHEMBL3762972	Inhibition of human ERG channel by fluorescence polarization assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C24H37ClN4O4/c1-4-23(30)29-11-6-16(7-12-29)5-9-28-10-8-20(22(15-28)33-3)27-24(31)17-13-18(25)19(26)14-21(17)32-2/h13-14,16,20,22H,4-12,15,26H2,1-3H3,(H,27,31)/t20-,22+/m0/s1	CCC(=O)N1CCC(CCN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@@H](C2)OC)CC1
5187	1727541	CHEMBL3226599	Displacement of [3H]dofetilide from human ERG expressed in CHO cells after 30 mins by FluxOR thallium assay	Homo sapiens			=	0.48	uM	480	nM	IC50		IC50		=	6.32	InChI=1S/C23H24F3N5O3/c24-23(25,26)17-11-21(27-14-16-2-1-3-18(10-16)31(33)34)20-13-19(15-28-22(20)12-17)30-6-4-29(5-7-30)8-9-32/h1-3,10-13,15,27,32H,4-9,14H2/i9D2,14D	[2H]C(Nc1cc(cc2ncc(cc12)N3CCN(CC([2H])([2H])O)CC3)C(F)(F)F)c4cccc(c4)[N+](=O)[O-]
