	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
56	10813	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	3	nM	3	nM	IC50		IC50		=	8.52	InChI=1S/C24H26ClFN4O/c25-18-1-6-23-21(15-18)22(16-30(23)20-4-2-19(26)3-5-20)17-7-10-28(11-8-17)13-14-29-12-9-27-24(29)31/h1-6,15-17H,7-14H2,(H,27,31)	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25
57	17136	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	50	uM	50000	nM	IC50		IC50		=	4.30	InChI=1S/C19H22FN3O3/c1-10-8-22(6-5-21-10)15-7-14-16(11(2)17(15)20)18(24)13(19(25)26)9-23(14)12-3-4-12/h7,9-10,12,21H,3-6,8H2,1-2H3,(H,25,26)	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4
58	364141	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	18	nM	18	nM	IC50		IC50		=	7.75	InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)	Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5
59	65605	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	0.9	nM	0.9	nM	IC50		IC50		=	9.05	InChI=1S/C28H31FN4O/c1-34-25-12-8-21(9-13-25)14-17-32-18-15-24(16-19-32)30-28-31-26-4-2-3-5-27(26)33(28)20-22-6-10-23(29)11-7-22/h2-13,24H,14-20H2,1H3,(H,30,31)	COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1
60	19569	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	56	nM	56	nM	IC50		IC50		=	7.25	InChI=1S/C32H41NO2/c1-31(2,3)26-18-16-25(17-19-26)30(34)15-10-22-33-23-20-29(21-24-33)32(35,27-11-6-4-7-12-27)28-13-8-5-9-14-28/h4-9,11-14,16-19,29-30,34-35H,10,15,20-24H2,1-3H3	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
61	5970	CHEMBL768686	Inhibitory activity against Potassium channel HERG	Homo sapiens			=	191	nM	191	nM	IC50		IC50		=	6.72	InChI=1S/C21H26N2S2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3	CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1
62	333370	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	4.4	nM	4.4	nM	IC50		IC50		=	8.36	InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12-,13+,14-,15+/m0/s1	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3
63	33664	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	152	nM	152	nM	IC50		IC50		=	6.82	InChI=1S/C21H21ClN4OS/c22-17-13-18-15(12-20(27)23-18)11-14(17)5-6-25-7-9-26(10-8-25)21-16-3-1-2-4-19(16)28-24-21/h1-4,11,13H,5-10,12H2,(H,23,27)	Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45
64	27072	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	10000	nM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C20H23N/c1-21(2)15-7-12-20-18-10-5-3-8-16(18)13-14-17-9-4-6-11-19(17)20/h3-6,8-12H,7,13-15H2,1-2H3	CN(C)CCC=C1c2ccccc2CCc3ccccc13
65	90981	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	28	nM	28	nM	IC50		IC50		=	7.55	InChI=1S/C19H21FN4/c20-15-7-5-14(6-8-15)13-24-18-4-2-1-3-17(18)23-19(24)22-16-9-11-21-12-10-16/h1-8,16,21H,9-13H2,(H,22,23)	Fc1ccc(Cn2c(NC3CCNCC3)nc4ccccc24)cc1
66	119288	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	7800	nM	7800	nM	IC50		IC50		=	5.11	InChI=1S/C19H35N/c1-3-9-16(10-4-1)19(17-11-5-2-6-12-17)15-18-13-7-8-14-20-18/h16-20H,1-15H2	C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3
67	2261	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	191	nM	191	nM	IC50		IC50		=	6.72	InChI=1S/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
68	7714	CHEMBL822598	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	163	nM	163	nM	IC50		IC50		=	6.79	InChI=1S/C23H27FN4O2/c1-15-18(23(29)28-10-3-2-4-21(28)25-15)9-13-27-11-7-16(8-12-27)22-19-6-5-17(24)14-20(19)30-26-22/h5-6,14,16H,2-4,7-13H2,1H3	CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1
69	10813	CHEMBL841078	Inhibitory concentration against hERG currents after prolonged depolarizing pulses	Homo sapiens			~	3	nM	3	nM	IC50		IC50		~		InChI=1S/C24H26ClFN4O/c25-18-1-6-23-21(15-18)22(16-30(23)20-4-2-19(26)3-5-20)17-7-10-28(11-8-17)13-14-29-12-9-27-24(29)31/h1-6,15-17H,7-14H2,(H,27,31)	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25
70	10813	CHEMBL841079	Inhibition of hERG currents Kv11.1	Homo sapiens			=	14	nM	14	nM	IC50		IC50		=	7.85	InChI=1S/C24H26ClFN4O/c25-18-1-6-23-21(15-18)22(16-30(23)20-4-2-19(26)3-5-20)17-7-10-28(11-8-17)13-14-29-12-9-27-24(29)31/h1-6,15-17H,7-14H2,(H,27,31)	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25
71	1385337	CHEMBL827855	Inhibitory activity against human Potassium channel HERG	Homo sapiens			=	2.7	uM	2700	nM	IC50		IC50		=	5.57	InChI=1S/C30H37FN4O2/c31-25-8-4-7-23(16-25)26-20-34(27(30(36)37)15-21-5-3-6-21)19-24(26)18-33-13-10-22(11-14-33)28-17-32-29-9-1-2-12-35(28)29/h1-2,4,7-9,12,16-17,21-22,24,26-27H,3,5-6,10-11,13-15,18-20H2,(H,36,37)/t24-,26+,27+/m0/s1	OC(=O)[C@@H](CC1CCC1)N2C[C@H](CN3CCC(CC3)c4cnc5ccccn45)[C@H](C2)c6cccc(F)c6
72	325007	CHEMBL827855	Inhibitory activity against human Potassium channel HERG	Homo sapiens			<	10	uM	10000	nM	IC50		IC50		<		InChI=1S/C31H36F4N4O2/c32-25-6-2-5-22(14-25)26-19-38(27(30(40)41)13-20-3-1-4-20)17-23(26)16-37-11-9-21(10-12-37)28-15-36-29-8-7-24(18-39(28)29)31(33,34)35/h2,5-8,14-15,18,20-21,23,26-27H,1,3-4,9-13,16-17,19H2,(H,40,41)/t23-,26+,27+/m0/s1	OC(=O)[C@@H](CC1CCC1)N2C[C@H](CN3CCC(CC3)c4cnc5ccc(cn45)C(F)(F)F)[C@H](C2)c6cccc(F)c6
73	308902	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			>	90	uM	90000	nM	IC50		IC50		>		InChI=1S/C25H37N3O5.C2HF3O2/c1-16(2)22(25(31)32)33-19-12-10-17(11-13-19)15-27-23(29)20-9-6-14-28(20)24(30)21(26)18-7-4-3-5-8-18;3-2(4,5)1(6)7/h10-13,16,18,20-22H,3-9,14-15,26H2,1-2H3,(H,27,29)(H,31,32);(H,6,7)/t20-,21?,22+;/m0./s1	CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C3CCCCC3)cc1)C(=O)O.OC(=O)C(F)(F)F
74	308920	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			=	79	uM	79000	nM	IC50		IC50		=	4.10	InChI=1S/C23H25F2N3O4.C2HF3O2/c24-18-8-5-15(11-19(18)25)10-17(26)12-21(29)28-9-1-2-20(28)22(30)27-13-14-3-6-16(7-4-14)23(31)32;3-2(4,5)1(6)7/h3-8,11,17,20H,1-2,9-10,12-13,26H2,(H,27,30)(H,31,32);(H,6,7)/t17?,20-;/m0./s1	NC(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=O)O)Cc3ccc(F)c(F)c3.OC(=O)C(F)(F)F
75	309068	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			=	0.87	uM	870	nM	IC50		IC50		=	6.06	InChI=1S/C23H25F4N3O2.C2HF3O2/c24-19-5-2-1-4-16(19)12-18(28)13-21(31)30-11-3-6-20(30)22(32)29-14-15-7-9-17(10-8-15)23(25,26)27;3-2(4,5)1(6)7/h1-2,4-5,7-10,18,20H,3,6,11-14,28H2,(H,29,32);(H,6,7)/t18?,20-;/m0./s1	NC(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(F)(F)F)Cc3ccccc3F.OC(=O)C(F)(F)F
76	309114	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			=	76	uM	76000	nM	IC50		IC50		=	4.12	InChI=1S/C27H33F2N3O5.C2HF3O2/c1-16(2)25(27(35)36)37-21-8-5-17(6-9-21)15-31-26(34)23-4-3-11-32(23)24(33)14-20(30)13-18-12-19(28)7-10-22(18)29;3-2(4,5)1(6)7/h5-10,12,16,20,23,25H,3-4,11,13-15,30H2,1-2H3,(H,31,34)(H,35,36);(H,6,7)/t20?,23-,25+;/m0./s1	CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc3cc(F)ccc3F)cc1)C(=O)O.OC(=O)C(F)(F)F
77	309116	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C27H30F5N3O5.C2HF3O2/c1-13(2)25(27(38)39)40-16-7-5-14(6-8-16)12-34-26(37)18-4-3-9-35(18)19(36)11-15(33)10-17-20(28)22(30)24(32)23(31)21(17)29;3-2(4,5)1(6)7/h5-8,13,15,18,25H,3-4,9-12,33H2,1-2H3,(H,34,37)(H,38,39);(H,6,7)/t15?,18-,25+;/m0./s1	CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc3c(F)c(F)c(F)c(F)c3F)cc1)C(=O)O.OC(=O)C(F)(F)F
78	308842	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			=	9.7	uM	9700	nM	IC50		IC50		=	5.01	InChI=1S/C24H28FN3O4S.C2HF3O2/c1-32-23(30)10-16-6-8-17(9-7-16)13-27-24(31)21-14-33-15-28(21)22(29)12-19(26)11-18-4-2-3-5-20(18)25;3-2(4,5)1(6)7/h2-9,19,21H,10-15,26H2,1H3,(H,27,31);(H,6,7)/t19?,21-;/m0./s1	COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc3ccccc3F)cc1.OC(=O)C(F)(F)F
79	313061	CHEMBL827842	Inhibitory activity against human Potassium channel HERG	Homo sapiens			=	0.8	uM	800	nM	IC50		IC50		=	6.10	InChI=1S/C25H23FN4O2S/c26-21-7-6-16(15-27)13-20(21)17-8-10-30(11-9-17)25(31)19-4-1-3-18(14-19)24-28-23(29-32-24)22-5-2-12-33-22/h1-7,12-14,17H,8-11,15,27H2	NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cccc(c3)c4onc(n4)c5cccs5
80	313053	CHEMBL827842	Inhibitory activity against human Potassium channel HERG	Homo sapiens			=	76.8	uM	76800	nM	IC50		IC50		=	4.12	InChI=1S/C26H23FN4O4S/c27-21-4-3-15(14-28)10-20(21)16-5-7-31(8-6-16)25(32)18-11-17(12-19(13-18)26(33)34)24-29-23(30-35-24)22-2-1-9-36-22/h1-4,9-13,16H,5-8,14,28H2,(H,33,34)	NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)O
81	312904	CHEMBL827842	Inhibitory activity against human Potassium channel HERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C26H25N5O3S/c27-15-16-3-1-4-18(11-16)17-6-8-31(9-7-17)26(33)21-13-19(23(28)32)12-20(14-21)25-29-24(30-34-25)22-5-2-10-35-22/h1-5,10-14,17H,6-9,15,27H2,(H2,28,32)	NCc1cccc(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)N
82	313010	CHEMBL827842	Inhibitory activity against human Potassium channel HERG	Homo sapiens			=	17.1	uM	17100	nM	IC50		IC50		=	4.77	InChI=1S/C26H24FN5O3S/c27-21-4-3-15(14-28)10-20(21)16-5-7-32(8-6-16)26(34)19-12-17(23(29)33)11-18(13-19)25-30-24(31-35-25)22-2-1-9-36-22/h1-4,9-13,16H,5-8,14,28H2,(H2,29,33)	NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)N
83	313335	CHEMBL829576	Inhibitory activity against human Potassium channel HERG; ND denotes not determined	Homo sapiens					uM			IC50	Not Determined	IC50				InChI=1S/C28H27FN4O4S/c1-2-36-28(35)21-14-19(26-31-25(32-37-26)24-4-3-11-38-24)13-20(15-21)27(34)33-9-7-18(8-10-33)22-12-17(16-30)5-6-23(22)29/h3-6,11-15,18H,2,7-10,16,30H2,1H3	CCOC(=O)c1cc(cc(c1)c2onc(n2)c3cccs3)C(=O)N4CCC(CC4)c5cc(CN)ccc5F
84	300499	CHEMBL832717	Inhibitory concentration against human Kv11.1 ERG potassium channel	Homo sapiens			=	194	nM	194	nM	IC50		IC50		=	6.71	InChI=1S/C24H25ClN2O2/c1-24(2,13-17-10-11-18-6-3-4-7-19(18)12-17)27-15-20(28)16-29-23-9-5-8-22(25)21(23)14-26/h3-12,20,27-28H,13,15-16H2,1-2H3/t20-/m1/s1	CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc3cccc(Cl)c3C#N
85	326381	CHEMBL828432	In vivo inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	9.8	uM	9800	nM	IC50		IC50		=	5.01	InChI=1S/C21H19ClN2O2S/c22-16-9-7-15(8-10-16)20-23-17(14-27-20)13-26-19-6-2-1-5-18(19)21(25)24-11-3-4-12-24/h1-2,5-10,14H,3-4,11-13H2	Clc1ccc(cc1)c2nc(COc3ccccc3C(=O)N4CCCC4)cs2
86	325970	CHEMBL827704	In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	0.18	uM	180	nM	IC50		IC50		=	6.75	InChI=1S/C25H30N2O2S/c1-28-23-14-10-13-21(17-27-15-8-3-2-4-9-16-27)24(23)29-18-22-19-30-25(26-22)20-11-6-5-7-12-20/h5-7,10-14,19H,2-4,8-9,15-18H2,1H3	COc1cccc(CN2CCCCCCC2)c1OCc3csc(n3)c4ccccc4
87	326257	CHEMBL827704	In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	0.04	uM	40	nM	IC50		IC50		=	7.40	InChI=1S/C25H29ClN2O2S/c1-29-23-9-7-8-20(16-28-14-5-3-2-4-6-15-28)24(23)30-17-22-18-31-25(27-22)19-10-12-21(26)13-11-19/h7-13,18H,2-6,14-17H2,1H3	COc1cccc(CN2CCCCCCC2)c1OCc3csc(n3)c4ccc(Cl)cc4
88	326056	CHEMBL827704	In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	0.03	uM	30	nM	IC50		IC50		=	7.52	InChI=1S/C24H27ClN2OS/c25-21-12-10-19(11-13-21)24-26-22(18-29-24)17-28-23-9-5-4-8-20(23)16-27-14-6-2-1-3-7-15-27/h4-5,8-13,18H,1-3,6-7,14-17H2	Clc1ccc(cc1)c2nc(COc3ccccc3CN4CCCCCCC4)cs2
89	326065	CHEMBL827704	In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	7.7	uM	7700	nM	IC50		IC50		=	5.11	InChI=1S/C22H21ClN2O3S/c1-27-19-6-4-5-18(22(26)25-11-2-3-12-25)20(19)28-13-17-14-29-21(24-17)15-7-9-16(23)10-8-15/h4-10,14H,2-3,11-13H2,1H3	COc1cccc(C(=O)N2CCCC2)c1OCc3csc(n3)c4ccc(Cl)cc4
90	330040	CHEMBL882919	Inhibitory concentration against Potassium channel hERG	Homo sapiens			=	5.4	uM	5400	nM	IC50		IC50		=	5.27	InChI=1S/C29H34F3N7O3/c1-27(2,3)21-12-14-28(15-13-21)16-17-38(22-8-10-23(11-9-22)42-29(30,31)32)26(41)39(28)18-19-4-6-20(7-5-19)24(40)33-25-34-36-37-35-25/h4-11,21H,12-18H2,1-3H3,(H2,33,34,35,36,37,40)	CC(C)(C)C1CCC2(CC1)CCN(C(=O)N2Cc3ccc(cc3)C(=O)Nc4nn[nH]n4)c5ccc(OC(F)(F)F)cc5
91	328667	CHEMBL882589	Inhibition of human potassium channel HERG	Homo sapiens			=	2.25	uM	2250	nM	IC50		IC50		=	5.65	InChI=1S/C22H21ClN2O4/c23-15-2-4-19-17(10-15)18(11-22(26)29-19)24-16-5-7-25(8-6-16)12-14-1-3-20-21(9-14)28-13-27-20/h1-4,9-11,16,24H,5-8,12-13H2	Clc1ccc2OC(=O)C=C(NC3CCN(Cc4ccc5OCOc5c4)CC3)c2c1
92	338094	CHEMBL862040	Inhibitory activity against human hERG receptor	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C29H33FN6O4S/c1-39-25-14-23-24(15-26(25)40-11-3-8-36-9-6-19(17-37)7-10-36)32-18-33-28(23)35-29-31-16-22(41-29)13-27(38)34-21-5-2-4-20(30)12-21/h2,4-5,12,14-16,18-19,37H,3,6-11,13,17H2,1H3,(H,34,38)(H,31,32,33,35)	COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5
93	341170	CHEMBL866509	Binding to human ERG potassium channel	Homo sapiens			=	8.3	uM	8300	nM	IC50		IC50		=	5.08	InChI=1S/C19H22FN3O2.C2HF3O2/c1-12(18(21)19(25)23-9-8-16(20)11-23)13-2-4-14(5-3-13)15-6-7-17(24)22-10-15;3-2(4,5)1(6)7/h2-7,10,12,16,18H,8-9,11,21H2,1H3,(H,22,24);(H,6,7)/t12-,16-,18-;/m0./s1	C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3ccc(O)nc3.OC(=O)C(F)(F)F
94	340991	CHEMBL866509	Binding to human ERG potassium channel	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C21H26FN3O3.C2HF3O2/c1-13(20(23)21(28)25-8-7-17(22)10-25)14-3-5-15(6-4-14)18-11-24(2)19(27)9-16(18)12-26;3-2(4,5)1(6)7/h3-6,9,11,13,17,20,26H,7-8,10,12,23H2,1-2H3;(H,6,7)/t13-,17-,20-;/m0./s1	C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)C3=CN(C)C(=O)C=C3CO.OC(=O)C(F)(F)F
95	341123	CHEMBL866509	Binding to human ERG potassium channel	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C20H23F2N3O2.C2HF3O2/c1-12(18(23)20(27)25-10-9-15(21)11-25)13-3-5-14(6-4-13)16-7-8-17(26)24(2)19(16)22;3-2(4,5)1(6)7/h3-8,12,15,18H,9-11,23H2,1-2H3;(H,6,7)/t12-,15-,18-;/m0./s1	C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)C3=C(F)N(C)C(=O)C=C3.OC(=O)C(F)(F)F
96	341171	CHEMBL866509	Binding to human ERG potassium channel	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C20H24FN3O2.C2HF3O2/c1-13(19(22)20(26)24-10-9-17(21)12-24)14-3-5-15(6-4-14)16-7-8-18(25)23(2)11-16;3-2(4,5)1(6)7/h3-8,11,13,17,19H,9-10,12,22H2,1-2H3;(H,6,7)/t13-,17-,19-;/m0./s1	C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)C3=CN(C)C(=O)C=C3.OC(=O)C(F)(F)F
97	315980	CHEMBL865567	Inhibition of hERG potassium channel expressed in CHO cells by whole cell patch clamp method	Homo sapiens		CHO	=	2.5	uM	2500	nM	IC50		IC50		=	5.60	InChI=1S/C13H17ClN2/c1-8-6-15-7-11-5-10-3-4-12(14)9(2)13(10)16(8)11/h3-4,8,11,15H,5-7H2,1-2H3/t8-,11+/m1/s1	C[C@@H]1CNC[C@@H]2Cc3ccc(Cl)c(C)c3N12
98	342514	CHEMBL865567	Inhibition of hERG potassium channel expressed in CHO cells by whole cell patch clamp method	Homo sapiens		CHO	>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C16H23N3O/c1-11-7-17-8-15-6-13-4-5-14(18-16(13)19(11)15)10-20-9-12-2-3-12/h4-5,11-12,15,17H,2-3,6-10H2,1H3/t11-,15-/m1/s1	C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N12
99	342069	CHEMBL865567	Inhibition of hERG potassium channel expressed in CHO cells by whole cell patch clamp method	Homo sapiens		CHO	=	21	uM	21000	nM	IC50		IC50		=	4.68	InChI=1S/C12H17N3/c1-8-3-4-10-5-11-7-13-6-9(2)15(11)12(10)14-8/h3-4,9,11,13H,5-7H2,1-2H3/t9-,11-/m1/s1	C[C@@H]1CNC[C@H]2Cc3ccc(C)nc3N12
100	341932	CHEMBL865567	Inhibition of hERG potassium channel expressed in CHO cells by whole cell patch clamp method	Homo sapiens		CHO	=	40	uM	40000	nM	IC50		IC50		=	4.40	InChI=1S/C11H14ClN3/c1-7-5-13-6-9-4-8-2-3-10(12)14-11(8)15(7)9/h2-3,7,9,13H,4-6H2,1H3/t7-,9-/m1/s1	C[C@@H]1CNC[C@H]2Cc3ccc(Cl)nc3N12
101	343449	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C16H13FN4O2/c1-8-5-10-11(20-8)3-4-13(14(10)17)23-16-15-9(2)12(22)6-21(15)19-7-18-16/h3-7,20,22H,1-2H3	Cc1cc2c(F)c(Oc3ncnn4cc(O)c(C)c34)ccc2[nH]1
102	343256	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C20H22FN5O4S/c1-12-9-14-15(25-12)5-6-16(18(14)21)30-20-19-13(2)17(10-26(19)23-11-22-20)29-8-4-7-24-31(3,27)28/h5-6,9-11,24-25H,4,7-8H2,1-3H3	Cc1cc2c(F)c(Oc3ncnn4cc(OCCCNS(=O)(=O)C)c(C)c34)ccc2[nH]1
103	343042	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C19H19FN4O3/c1-10-6-13-14(23-10)4-5-15(17(13)20)27-19-18-12(3)16(26-8-11(2)25)7-24(18)22-9-21-19/h4-7,9,11,23,25H,8H2,1-3H3/t11-/m0/s1	C[C@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
104	342969	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H28FN5O2/c1-15-12-18-19(28-15)4-5-20(22(18)25)32-24-23-16(2)21(13-30(23)27-14-26-24)31-11-8-17-6-9-29(3)10-7-17/h4-5,12-14,17,28H,6-11H2,1-3H3	CN1CCC(CCOc2cn3ncnc(Oc4ccc5[nH]c(C)cc5c4F)c3c2C)CC1
105	343041	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C19H19FN4O3/c1-10-6-13-14(23-10)4-5-15(17(13)20)27-19-18-12(3)16(26-8-11(2)25)7-24(18)22-9-21-19/h4-7,9,11,23,25H,8H2,1-3H3/t11-/m1/s1	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
106	343049	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C20H21FN4O4/c1-11-6-14-15(24-11)4-5-16(18(14)21)29-20-19-12(2)17(7-25(19)23-10-22-20)28-9-13(26)8-27-3/h4-7,10,13,24,26H,8-9H2,1-3H3/t13-/m1/s1	COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
107	343030	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens			=	20	uM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C20H21FN4O4S/c1-12-9-14-15(24-12)5-6-16(18(14)21)29-20-19-13(2)17(10-25(19)23-11-22-20)28-7-4-8-30(3,26)27/h5-6,9-11,24H,4,7-8H2,1-3H3	Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(=O)(=O)C)c(C)c34)ccc2[nH]1
108	343171	CHEMBL868944	Inhibitory activity against human hERG receptor expressed in HEK cells	Homo sapiens			=	1300	nM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C23H25F2N3O/c1-27(19-9-11-26-12-10-19)23(29)28-15-17(20-14-18(24)7-8-21(20)25)13-22(28)16-5-3-2-4-6-16/h2-8,13-14,19,22,26H,9-12,15H2,1H3/t22-/m0/s1	CN(C1CCNCC1)C(=O)N2CC(=C[C@H]2c3ccccc3)c4cc(F)ccc4F
109	343505	CHEMBL868944	Inhibitory activity against human hERG receptor expressed in HEK cells	Homo sapiens			=	11000	nM	11000	nM	IC50		IC50		=	4.96	InChI=1S/C21H19F2NO2/c22-16-8-9-18(23)17(11-16)15-10-19(13-4-2-1-3-5-13)24(12-15)21(26)20(25)14-6-7-14/h1-5,8-11,14,19-20,25H,6-7,12H2/t19-,20-/m0/s1	O[C@@H](C1CC1)C(=O)N2CC(=C[C@H]2c3ccccc3)c4cc(F)ccc4F
