	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
4160	1443864	CHEMBL2216324	Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 1 hr by scintillation counting analysis	Homo sapiens		HEK293	=	5.5	uM	5500	nM	IC50		IC50		=	5.26	InChI=1S/C28H35F3N4O4/c1-26(2,3)39-24-8-7-20(14-32-24)27(38)11-9-22(10-12-27)35-16-21(17-35)34-23(36)15-33-25(37)18-5-4-6-19(13-18)28(29,30)31/h4-8,13-14,21-22,38H,9-12,15-17H2,1-3H3,(H,33,37)(H,34,36)/t22-,27-	CC(C)(C)Oc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F
1721	620538	CHEMBL1111711	Inhibition of human ERG expressed in CHO cells by automated patch clamp electrophysiology assay	Homo sapiens		CHO	=	19300	nM	19300	nM	IC50		IC50		=	4.71	InChI=1S/C29H28FN3O2/c30-25-17-20(13-15-27(34)32-35)12-14-22(25)18-33-16-6-9-23(19-33)28-24-10-4-5-11-26(24)31-29(28)21-7-2-1-3-8-21/h1-5,7-8,10-15,17,23,31,35H,6,9,16,18-19H2,(H,32,34)/b15-13+	ONC(=O)\C=C\c1ccc(CN2CCCC(C2)c3c([nH]c4ccccc34)c5ccccc5)c(F)c1
2422	1161348	CHEMBL1803665	Inhibition of human ERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C22H20N4O3/c23-15-22(19-6-1-3-9-24-19)7-11-25(12-8-22)14-16-13-17(21(28)29)20(27)26-10-4-2-5-18(16)26/h1-6,9-10,13H,7-8,11-12,14H2,(H,28,29)	OC(=O)C1=CC(=C2C=CC=CN2C1=O)CN3CCC(CC3)(C#N)c4ccccn4
4041	1440848	CHEMBL2186062	Inhibition of human ERG expressed in CHO cells by IonWorks assay	Homo sapiens		CHO	=	14.4	uM	14400	nM	IC50		IC50		=	4.84	InChI=1S/C21H20N4/c1-3-5-15-10-17(13-23-12-15)16-6-4-7-19(11-16)21(18-8-9-18)24-14(2)20(22)25-21/h4,6-7,10-13,18H,8-9H2,1-2H3,(H2,22,25)	CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4
6329	1959601	CHEMBL3610296	Inhibition of human ERG by IonWorks assay	Homo sapiens			=	82	uM	82000	nM	IC50		IC50		=	4.09	InChI=1S/C28H31ClN6O4S/c1-19-25(29)14-20(16-31-19)17-32-21-8-10-34(11-9-21)12-13-35-27-15-23(18-33-26(27)6-7-28(35)36)39-22-2-4-24(5-3-22)40(30,37)38/h2-7,14-16,18,21,32H,8-13,17H2,1H3,(H2,30,37,38)	Cc1ncc(CNC2CCN(CCN3C(=O)C=Cc4ncc(Oc5ccc(cc5)S(=O)(=O)N)cc34)CC2)cc1Cl
3322	1334448	CHEMBL2021018	Inhibition of human ERG	Homo sapiens			=	0.45	uM	450	nM	IC50		IC50		=	6.35	InChI=1S/C26H30ClN5O2/c1-18-23-16-20(29-25(33)17-34-22-7-4-19(27)5-8-22)6-9-24(23)30-26(28-18)32-14-10-21(11-15-32)31-12-2-3-13-31/h4-9,16,21H,2-3,10-15,17H2,1H3,(H,29,33)	Cc1nc(nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12)N4CCC(CC4)N5CCCC5
3102	1275168	CHEMBL1942962	Inhibition of human ERG	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C27H30N2O5S/c30-26(28-23-2-1-17-35(32,33)18-23)21-5-9-25(10-6-21)34-24-7-3-20(4-8-24)11-14-27(31)19-29-15-12-22(27)13-16-29/h3-10,22-23,31H,1-2,12-13,15-19H2,(H,28,30)/t23?,27-/m0/s1	O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NC5CCCS(=O)(=O)C5)cc3
3847	1425167	CHEMBL2162322	Displacement of [3H]-dofetilide from human ERG	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C20H21Cl2N5OS/c1-4-27(5-2)6-7-29-20-25-18(17-12(10-23)11-24-19(17)26-20)13-8-16(28-3)15(22)9-14(13)21/h8-9,11H,4-7H2,1-3H3,(H,24,25,26)	CCN(CC)CCSc1nc(c2cc(OC)c(Cl)cc2Cl)c3c(c[nH]c3n1)C#N
2943	1178832	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	4.1	uM	4100	nM	IC50		IC50		=	5.39	InChI=1S/C27H36F3N5O3/c1-2-38-26(37)17-7-10-20(11-8-17)34-15-19(16-34)32-24(36)14-31-25-22-13-18(27(28,29)30)9-12-23(22)35(33-25)21-5-3-4-6-21/h9,12-13,17,19-21H,2-8,10-11,14-16H2,1H3,(H,31,33)(H,32,36)/t17-,20+	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C4CCCC4)c5ccc(cc35)C(F)(F)F
2052	711197	CHEMBL1273164	Inhibition of human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C30H37FN4O2S/c1-20-32-28-7-2-3-8-29(28)35(20)26-18-24-9-10-25(19-26)34(24)14-11-27(22-5-4-6-23(31)17-22)33-30(36)21-12-15-38(37)16-13-21/h2-8,17,21,24-27H,9-16,18-19H2,1H3,(H,33,36)/t21?,24-,25+,26?,27-,38?/m0/s1	Cc1nc2ccccc2n1C3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C5CC[S+]([O-])CC5)c6cccc(F)c6
4947	1603511	CHEMBL3090534	Inhibition of human ERG	Homo sapiens			=	170	nM	170	nM	IC50		IC50		=	6.77	InChI=1S/C30H34N2O2/c33-30(31-29(24-12-6-2-7-13-24)25-14-8-3-9-15-25)27-17-16-26(32-18-20-34-21-19-32)22-28(27)23-10-4-1-5-11-23/h1-15,26-29H,16-22H2,(H,31,33)/t26-,27-,28+/m1/s1	O=C(NC(c1ccccc1)c2ccccc2)[C@@H]3CC[C@H](C[C@H]3c4ccccc4)N5CCOCC5
6117	1949655	CHEMBL3587702	Inhibition of [3H]-astemizole binding to human ERG expressed in HEK293 cells	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H22FN7O/c1-13-8-14(2)26-21(25-13)28-11-15-9-27(10-16(15)12-28)20(30)19-17(22)4-3-5-18(19)29-23-6-7-24-29/h3-8,15-16H,9-12H2,1-2H3/t15-,16+	Cc1cc(C)nc(n1)N2C[C@H]3CN(C[C@H]3C2)C(=O)c4c(F)cccc4n5nccn5
4284	1512844	CHEMBL2318190	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C24H32F3N3O3/c1-32-21-14-33-8-5-20(21)29-18-10-16-3-2-6-23(16,11-18)22(31)30-7-4-19-15(13-30)9-17(12-28-19)24(25,26)27/h9,12,16,18,20-21,29H,2-8,10-11,13-14H2,1H3/t16-,18-,20?,21?,23-/m1/s1	COC1COCCC1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F
3366	1335487	CHEMBL2021111	Inhibition of human ERG expressed in HEK293 cells by voltage clamp electrophysiology assay	Homo sapiens		HEK293	=	1.2	uM	1200	nM	IC50		IC50		=	5.92	InChI=1S/C26H28ClN5O3/c1-17-22-15-21(30-24(33)10-5-18-3-6-19(27)7-4-18)8-9-23(22)31-26(28-17)32-13-11-20(12-14-32)29-25(34)16-35-2/h3-10,15,20H,11-14,16H2,1-2H3,(H,29,34)(H,30,33)/b10-5+	COCC(=O)NC1CCN(CC1)c2nc(C)c3cc(NC(=O)\C=C\c4ccc(Cl)cc4)ccc3n2
5810	1840282	CHEMBL3419515	Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C15H19Cl2N5O/c16-13-3-2-12(10-14(13)17)22-11-15(19-20-22)18-4-1-5-21-6-8-23-9-7-21/h2-3,10-11,18H,1,4-9H2	Clc1ccc(cc1Cl)n2cc(NCCCN3CCOCC3)nn2
1123	453091	CHEMBL956578	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	4.3	uM	4300	nM	IC50		IC50		=	5.37	InChI=1S/C25H29N3O3/c1-27-24(26-23-16-21(30-2)10-11-22(23)25(27)29)17-6-8-19(9-7-17)31-20-12-14-28(15-13-20)18-4-3-5-18/h6-11,16,18,20H,3-5,12-15H2,1-2H3	COc1ccc2C(=O)N(C)C(=Nc2c1)c3ccc(OC4CCN(CC4)C5CCC5)cc3
4714	1571153	CHEMBL2404993	Inhibition of human ERG transfected in CHO cells by patch clamp assay	Homo sapiens		CHO						IC50	Not Determined	IC50				InChI=1S/C24H30FN3O/c1-16-6-7-19(25)14-22(16)24(29)26-23-9-8-20(13-17(23)2)27-12-10-21(15-27)28-11-4-5-18(28)3/h6-9,13-14,18,21H,4-5,10-12,15H2,1-3H3,(H,26,29)/t18-,21-/m1/s1	C[C@@H]1CCCN1[C@@H]2CCN(C2)c3ccc(NC(=O)c4cc(F)ccc4C)c(C)c3
4140	1442030	CHEMBL2186404	Inhibition of human ERG expressed in rat after 2 to 3 days by patch clamp assay	Homo sapiens			=	22	nM	22	nM	IC50		IC50		=	7.66	InChI=1S/C20H21ClN4/c1-2-9-25-12-14-3-5-16(11-19(14)23-13-25)24-18-7-8-22-20-10-15(21)4-6-17(18)20/h3-8,10-11,23H,2,9,12-13H2,1H3,(H,22,24)	CCCN1CNc2cc(Nc3ccnc4cc(Cl)ccc34)ccc2C1
5591	1150547	CHEMBL3361668	Inhibition of human ERG expressed in CHO-K1 cells by whole cell patch-clamp assay	Homo sapiens			=	31	uM	31000	nM	IC50		IC50		=	4.51	InChI=1S/C19H14N4O2S/c1-3-9-20-14-8-10-21-18-15(14)16-17(26-18)19(24)23(11-22-16)12-4-6-13(25-2)7-5-12/h1,4-8,10-11H,9H2,2H3,(H,20,21)	COc1ccc(cc1)N2C=Nc3c(sc4nccc(NCC#C)c34)C2=O
5620	1783643	CHEMBL3366645	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C24H26ClN5O2/c1-15-11-20-21(13-18(15)25)28-24(27-20)16-5-7-29(8-6-16)9-10-30-22-12-17(32-2)14-26-19(22)3-4-23(30)31/h3-4,11-14,16H,5-10H2,1-2H3,(H,27,28)	COc1cnc2C=CC(=O)N(CCN3CCC(CC3)c4nc5cc(Cl)c(C)cc5[nH]4)c2c1
3724	1355955	CHEMBL2065451	Inhibition of human Erg	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C20H19N7O/c1-12(28)23-16-3-2-13-6-7-26(17(13)8-16)18-9-19(24-15-4-5-15)27-20(25-18)14(10-21)11-22-27/h2-3,8-9,11,15,24H,4-7H2,1H3,(H,23,28)	CC(=O)Nc1ccc2CCN(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
6684	2062442	CHEMBL3762972	Inhibition of human ERG channel by fluorescence polarization assay	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C25H39ClN4O4/c1-16(2)11-24(31)30-9-5-17(6-10-30)14-29-8-7-21(23(15-29)34-4)28-25(32)18-12-19(26)20(27)13-22(18)33-3/h12-13,16-17,21,23H,5-11,14-15,27H2,1-4H3,(H,28,32)/t21-,23+/m0/s1	CO[C@@H]1CN(CC2CCN(CC2)C(=O)CC(C)C)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC
613	490010	CHEMBL986351	Displacement of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide from human ERG in HEK293 cells	Homo sapiens		HEK293	=	0.35	uM	350	nM	IC50		IC50		=	6.46	InChI=1S/C23H24F3N3O2/c1-16-27-21-19(6-4-7-20(21)23(24,25)26)22(30)29(16)17-8-10-18(11-9-17)31-15-5-14-28-12-2-3-13-28/h4,6-11H,2-3,5,12-15H2,1H3	CC1=Nc2c(cccc2C(F)(F)F)C(=O)N1c3ccc(OCCCN4CCCC4)cc3
2072	716244	CHEMBL1292296	Inhibition of human ERG expressed in HEK cells by mini-patch clamp assay	Homo sapiens			=	16.4	uM	16400	nM	IC50		IC50		=	4.79	InChI=1S/C25H27N5O2/c31-25-17-23(32-19-20-4-2-1-3-5-20)8-11-29(25)22-6-7-24-21(16-22)18-27-30(24)15-14-28-12-9-26-10-13-28/h1-8,11,16-18,26H,9-10,12-15,19H2	O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCNCC5)c3
6333	1959605	CHEMBL3610296	Inhibition of human ERG by IonWorks assay	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C26H27N7O5/c34-23-16-36-22-3-1-18(29-26(22)30-23)14-27-17-5-8-32(9-6-17)10-11-33-21-13-19(38-24-7-12-37-31-24)15-28-20(21)2-4-25(33)35/h1-4,7,12-13,15,17,27H,5-6,8-11,14,16H2,(H,29,30,34)	O=C1COc2ccc(CNC3CCN(CCN4C(=O)C=Cc5ncc(Oc6ccon6)cc45)CC3)nc2N1
1466	575278	CHEMBL1039568	Inhibition of human ERG by patch-clamp technique	Homo sapiens			=	17000	nM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C22H29N3O5S/c1-16(2)30-20-11-7-18(8-12-20)21-15-25(23-31(4,27)28)22(26)24(21)14-13-17-5-9-19(29-3)10-6-17/h5-12,16,21,23H,13-15H2,1-4H3	COc1ccc(CCN2C(CN(NS(=O)(=O)C)C2=O)c3ccc(OC(C)C)cc3)cc1
1497	582361	CHEMBL1039122	Displacement of [35S]MK-499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	3670	nM	3670	nM	IC50		IC50		=	5.44	InChI=1S/C27H28F2N4O3/c1-3-36-31-26(19-5-6-22(28)23(29)12-19)24-7-4-18(14-30-24)15-33-10-8-27(9-11-33)21-13-25(34)32(2)16-20(21)17-35-27/h4-7,12-14,16H,3,8-11,15,17H2,1-2H3/b31-26-	CCO\N=C(\c1ccc(F)c(F)c1)/c2ccc(CN3CCC4(CC3)OCC5=CN(C)C(=O)C=C45)cn2
6669	2062427	CHEMBL3762972	Inhibition of human ERG channel by fluorescence polarization assay	Homo sapiens			=	7.261	uM	7261	nM	IC50		IC50		=	5.14	InChI=1S/C20H28ClN5O3/c1-28-18-11-16(22)15(21)10-14(18)20(27)24-17-4-8-25(12-19(17)29-2)6-3-7-26-9-5-23-13-26/h5,9-11,13,17,19H,3-4,6-8,12,22H2,1-2H3,(H,24,27)/t17-,19+/m0/s1	CO[C@@H]1CN(CCCn2ccnc2)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC
3185	1280898	CHEMBL1954529	Displacement of 3,7-Bis[2-(4-nitro[3,5-3H]phenyl)ethyl]-3,7-diazabicyclo[3.3.1]nonane from human ERG expressed in HEK cells after 3 hrs	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C32H47N3O5S2/c1-4-35(32(36)25-26-11-13-30(14-12-26)41(3,37)38)29-17-20-33(21-18-29)22-19-31(27-9-7-6-8-10-27)28-15-23-34(24-16-28)42(39,40)5-2/h6-14,28-29,31H,4-5,15-25H2,1-3H3	CCN(C1CCN(CCC(C2CCN(CC2)S(=O)(=O)CC)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
5437	1822149	CHEMBL3383394	Inhibition of human ERG by patch clamp based electrophysiology method	Homo sapiens			=	6.4	uM	6400	nM	IC50		IC50		=	5.19	InChI=1S/C21H20F3N7O4S/c1-13-11-30(20-29-28-18(35-20)21(22,23)24)5-6-31(13)19-26-9-16(10-27-19)34-12-14-3-4-17(36(2,32)33)7-15(14)8-25/h3-4,7,9-10,13H,5-6,11-12H2,1-2H3/t13-/m1/s1	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3C#N)S(=O)(=O)C)cn2)c4oc(nn4)C(F)(F)F
3645	1347604	CHEMBL2045992	Binding affinity to human Erg	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C33H32N6O5/c1-21-5-4-14-34-27(21)20-37-17-12-33(13-18-37)31(42)38(32(43)39(33)28-29(44-3)36-16-15-35-28)25-9-6-23(7-10-25)26-11-8-24(30(40)41)19-22(26)2/h4-11,14-16,19H,12-13,17-18,20H2,1-3H3,(H,40,41)	COc1nccnc1N2C(=O)N(C(=O)C23CCN(Cc4ncccc4C)CC3)c5ccc(cc5)c6ccc(cc6C)C(=O)O
3611	1349610	CHEMBL2045992	Binding affinity to human Erg	Homo sapiens			>	60	uM	60000	nM	IC50		IC50		>		InChI=1S/C32H29ClN6O5/c1-20-4-3-13-34-26(20)18-37-14-11-32(12-15-37)30(42)38(31(43)39(32)27-17-28(44-2)36-19-35-27)23-8-5-21(6-9-23)24-10-7-22(29(40)41)16-25(24)33/h3-10,13,16-17,19H,11-12,14-15,18H2,1-2H3,(H,40,41)	COc1cc(ncn1)N2C(=O)N(C(=O)C23CCN(Cc4ncccc4C)CC3)c5ccc(cc5)c6ccc(cc6Cl)C(=O)O
2695	570829	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	8181.818182	nM	8181.82	nM	IC50		IC50		=	5.09	InChI=1S/C22H27N5S/c1-16-5-6-17(14-23-16)19-13-21-20(15-24-19)25-22(28-21)27-11-7-18(8-12-27)26-9-3-2-4-10-26/h5-6,13-15,18H,2-4,7-12H2,1H3	Cc1ccc(cn1)c2cc3sc(nc3cn2)N4CCC(CC4)N5CCCCC5
5651	1788801	CHEMBL3367333	Inhibition of human ERG expressed in HEK293 cells assessed as reduction in channel tail current by patch clamp method	Homo sapiens			=	209	uM	209000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C25H32N2O5/c28-24(29)19-7-6-18(14-19)15-26-11-8-17(9-12-26)16-32-25(30)22-20-4-1-2-5-21(20)27-10-3-13-31-23(22)27/h1-2,4-5,17-19H,3,6-16H2,(H,28,29)	OC(=O)C1CCC(CN2CCC(COC(=O)c3c4OCCCn4c5ccccc35)CC2)C1
1745	622315	CHEMBL1108890	Inhibition of human ERG	Homo sapiens			>	65000	nM	65000	nM	IC50		IC50		>		InChI=1S/C24H25NO2/c26-24(21-12-6-2-7-13-21,22-14-8-3-9-15-22)23(20-10-4-1-5-11-20)25-16-18-27-19-17-25/h1-15,23,26H,16-19H2	OC(C(N1CCOCC1)c2ccccc2)(c3ccccc3)c4ccccc4
2645	453012	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	460	nM	460	nM	IC50		IC50		=	6.34	InChI=1S/C28H29N3O2/c32-28-25-12-5-6-13-26(25)29-27(31(28)23-10-3-1-4-11-23)22-14-16-24(17-15-22)33-21-9-20-30-18-7-2-8-19-30/h1,3-6,10-17H,2,7-9,18-21H2	O=C1N(C(=Nc2ccccc12)c3ccc(OCCCN4CCCCC4)cc3)c5ccccc5
1767	627168	CHEMBL1105770	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	7.8	uM	7800	nM	IC50		IC50		=	5.11	InChI=1S/C20H28FN3O2/c21-15-5-7-17(8-6-15)26-18-13-19(22-14-18)20(25)24-10-2-9-23(11-12-24)16-3-1-4-16/h5-8,16,18-19,22H,1-4,9-14H2/t18-,19+/m0/s1	Fc1ccc(O[C@@H]2CN[C@H](C2)C(=O)N3CCCN(CC3)C4CCC4)cc1
6384	1961502	CHEMBL3615686	Inhibition of human ERG expressed in HEK293 cells by electrophysiology assay	Homo sapiens			<=	1	uM	1000	nM	IC50		IC50		<=		InChI=1S/C25H29N3O3/c1-18-20(5-6-22-23(18)17-31-25(22)29)8-10-28-13-11-27(12-14-28)9-7-19-3-4-21(16-26)24(15-19)30-2/h3-6,15H,7-14,17H2,1-2H3	COc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)ccc1C#N
2939	1368073	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	32	uM	32000	nM	IC50		IC50		=	4.50	InChI=1S/C25H29F3N6O3/c1-37-22-5-3-16(11-29-22)24(36)8-6-18(7-9-24)34-13-17(14-34)31-21(35)12-30-23-19-10-15(25(26,27)28)2-4-20(19)32-33-23/h2-5,10-11,17-18,36H,6-9,12-14H2,1H3,(H,31,35)(H2,30,32,33)/t18-,24-	COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F
4557	1521680	CHEMBL2340694	Inhibition of human ERG by dofetilide binding assay	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C19H27N5O2S/c1-19(2,3)18(26)21-7-4-12-5-8-24(9-6-12)17-15-13(22-11-23-17)10-14(27-15)16(20)25/h10-12H,4-9H2,1-3H3,(H2,20,25)(H,21,26)	CC(C)(C)C(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N
3540	1341784	CHEMBL2032798	Inhibition of human ERG	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C26H37N3O4/c1-27-25(31)9-6-20(16-30)28(2)26(32)19-5-8-24-22(15-19)21-14-18(4-7-23(21)29(24)3)17-10-12-33-13-11-17/h5,8,15,17-18,20,30H,4,6-7,9-14,16H2,1-3H3,(H,27,31)/t18-,20+/m1/s1	CNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c3C[C@@H](CCc3n2C)C4CCOCC4
327	363199	CHEMBL903920	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	Homo sapiens		HEK293	=	8.1	uM	8100	nM	IC50		IC50		=	5.09	InChI=1S/C27H36FN3O/c1-3-29(4-2)19-22-5-8-24-18-26(12-9-23(24)17-22)31-16-15-30(20-27(31)32)14-13-21-6-10-25(28)11-7-21/h5-8,10-11,17,26H,3-4,9,12-16,18-20H2,1-2H3/t26-/m0/s1	CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(F)cc4)CC3=O
3852	1425101	CHEMBL2162323	Inhibition of human ERG expressed in HEK293 cells by voltage-clamp method	Homo sapiens		HEK293	=	17.8	uM	17800	nM	IC50		IC50		=	4.75	InChI=1S/C22H24Cl2N6O2S/c1-4-30(5-2)6-7-32-17-8-14(15(23)9-16(17)24)20-19-13(10-25)11-27-21(19)29-22(28-20)33-12-18(31)26-3/h8-9,11H,4-7,12H2,1-3H3,(H,26,31)(H,27,28,29)	CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SCC(=O)NC)nc3[nH]cc(C#N)c23
6749	2072925	CHEMBL3779605	Binding affinity to human ERG	Homo sapiens			=	7518	nM	7518	nM	IC50		IC50		=	5.12	InChI=1S/C24H25N5O/c1-2-4-19-17(3-1)18-13-20(24-26-14-21(29-24)15-5-9-25-10-6-15)28-22(23(18)27-19)16-7-11-30-12-8-16/h1-6,9-10,14,16,20,22,27-28H,7-8,11-13H2,(H,26,29)/t20-,22-/m1/s1	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccncc6
6407	1965854	CHEMBL3625553	Inhibition of human ERG by by patchXpress method	Homo sapiens			=	13	uM	13000	nM	IC50		IC50		=	4.89	InChI=1S/C23H30FN3O4S/c1-30-13-16-11-25-23(26-12-16)27-7-5-17(6-8-27)21-9-19(21)15-31-14-18-3-4-20(10-22(18)24)32(2,28)29/h3-4,10-12,17,19,21H,5-9,13-15H2,1-2H3/t19-,21+/m0/s1	COCc1cnc(nc1)N2CCC(CC2)[C@H]3C[C@H]3COCc4ccc(cc4F)S(=O)(=O)C
6001	1843181	CHEMBL3428450	Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay	Homo sapiens			=	30.5	uM	30500	nM	IC50		IC50		=	4.52	InChI=1S/C33H30FN5O7/c34-20-13-35-21-6-7-26(41)39-17-33(43,27(20)28(21)39)16-32-10-8-31(9-11-32,18-45-32)36-14-22-23(46-30(42)19-4-2-1-3-5-19)12-24-29(37-22)38-25(40)15-44-24/h1-7,12-13,36,43H,8-11,14-18H2,(H,37,38,40)/t31?,32?,33-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4OC(=O)c6ccccc6)CN7C(=O)C=Cc8ncc(F)c1c78
104	342969	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H28FN5O2/c1-15-12-18-19(28-15)4-5-20(22(18)25)32-24-23-16(2)21(13-30(23)27-14-26-24)31-11-8-17-6-9-29(3)10-7-17/h4-5,12-14,17,28H,6-11H2,1-3H3	CN1CCC(CCOc2cn3ncnc(Oc4ccc5[nH]c(C)cc5c4F)c3c2C)CC1
1256	565834	CHEMBL1061548	Inhibition of [35S]MK499 binding to human ERG transfected in HEK293 cells by microscintillation counting	Homo sapiens		HEK293	=	1300	nM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C22H27NO4S/c1-17-22(27-20-7-2-3-8-21(20)28(17,24)25)18-9-11-19(12-10-18)26-16-6-15-23-13-4-5-14-23/h2-3,7-12,17,22H,4-6,13-16H2,1H3/t17-,22+/m1/s1	C[C@@H]1[C@H](Oc2ccccc2S1(=O)=O)c3ccc(OCCCN4CCCC4)cc3
1071	452997	CHEMBL962309	Displacement of [3H]dofetilide from human ERG channel	Homo sapiens			=	1190	nM	1190	nM	IC50		IC50		=	5.92	InChI=1S/C15H12Cl2F3NO/c1-21-8-9-2-3-10(15(18,19)20)6-14(9)22-11-4-5-12(16)13(17)7-11/h2-7,21H,8H2,1H3	CNCc1ccc(cc1Oc2ccc(Cl)c(Cl)c2)C(F)(F)F
3070	1271993	CHEMBL1936097	Inhibition of human ERG by patch-clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C22H29NO3S/c1-18-4-2-14-23(18)15-13-19-5-7-20(8-6-19)21-9-11-22(12-10-21)27(25,26)17-3-16-24/h5-12,18,24H,2-4,13-17H2,1H3/t18-/m1/s1	C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)CCCO
420	414591	CHEMBL940929	Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	<	1	uM	1000	nM	IC50		IC50		<		InChI=1S/C23H27ClN2O3/c1-15(22(28)17-2-8-20-16(14-17)3-9-21(27)25-20)26-12-10-23(29,11-13-26)18-4-6-19(24)7-5-18/h2,4-8,14-15,22,28-29H,3,9-13H2,1H3,(H,25,27)	CC(C(O)c1ccc2NC(=O)CCc2c1)N3CCC(O)(CC3)c4ccc(Cl)cc4
